Monitoring Stations,Month,Year,pH (units),Ammonia (mg/L),Nitrate (mg/L),Inorganic Phosphate (mg/L),BOD (mg/l),Dissolved Oxygen (mg/l),Total coliforms (MPN/100ml),Phytoplankton (cells/ml),Wind,Condition,Day,Time,Temperature,Dew Point,Humidity,Wind Speed,Wind Gust,Pressure,Precip.,Date
Stn XV (San Pedro),1,2014,7.88,0.007200000000000001,0.3014,0.045799999999999993,3.0,6.6,314.0,16328.0,6.0,1,6,650.0,26.75,21.625,74.0,12.25,0.0,1010.0333333333334,0.0,2014-01-06
Stn.XVI (Sta Rosa),1,2014,8.16,0.042800000000000005,0.1658,0.08180000000000001,2.0,7.8,383.0,25975.0,6.0,1,6,650.0,26.75,21.625,74.0,12.25,0.0,1010.0333333333334,0.0,2014-01-06
Stn XVII (Sanctuary),1,2014,8.32,0.06620000000000001,0.2834,0.1268,2.0,7.5,39.0,24167.0,6.0,1,6,650.0,26.75,21.625,74.0,12.25,0.0,1010.0333333333334,0.0,2014-01-06
Stn XVIII (Pagsanjan),1,2014,8.22,0.042800000000000005,0.18680000000000002,0.08180000000000001,2.0,7.9,64.0,21932.0,6.0,1,6,650.0,26.75,21.625,74.0,12.25,0.0,1010.0333333333334,0.0,2014-01-06
Stn. I (Central West Bay),2,2014,8.1,0.032,0.1696,0.11599999999999999,1.0,9.7,188.0,26849.0,13.0,1,3,650.0,25.33333333333333,22.0,78.58333333333333,9.0,0.0,1007.04,0.0,2014-02-03
Stn II (East Bay),2,2014,8.1,0.022600000000000002,0.11280000000000001,0.15,3.0,9.8,246.0,31955.0,13.0,1,3,650.0,25.33333333333333,22.0,78.58333333333333,9.0,0.0,1007.04,0.0,2014-02-03
Stn. IV (Central Bay),2,2014,8.1,0.021,0.49380000000000007,0.1036,2.0,8.4,80.0,12544.0,13.0,1,3,650.0,25.33333333333333,22.0,78.58333333333333,9.0,0.0,1007.04,0.0,2014-02-03
Stn V (Northern West Bay),2,2014,8.38,0.0386,0.2102,0.185,2.0,10.1,140.0,17034.0,13.0,1,3,650.0,25.33333333333333,22.0,78.58333333333333,9.0,0.0,1007.04,0.0,2014-02-03
Stn VIII (South Bay),2,2014,8.22,0.0202,0.1542,0.15460000000000002,3.0,10.3,464.0,28256.0,13.0,1,3,650.0,25.33333333333333,22.0,78.58333333333333,9.0,0.0,1007.04,0.0,2014-02-03
Stn XV (San Pedro),2,2014,8.64,0.03860000000000001,0.2102,0.185,2.0,10.7,263.0,24382.0,13.0,1,3,650.0,25.33333333333333,22.0,78.58333333333333,9.0,0.0,1007.04,0.0,2014-02-03
Stn.XVI (Sta Rosa),2,2014,8.280000000000001,0.022399999999999996,0.1348,0.1558,3.0,9.6,108.0,56189.0,13.0,1,3,650.0,25.33333333333333,22.0,78.58333333333333,9.0,0.0,1007.04,0.0,2014-02-03
Stn XVII (Sanctuary),2,2014,8.18,0.041400000000000006,0.1752,0.17359999999999998,3.0,9.6,35.0,50129.0,13.0,1,3,650.0,25.33333333333333,22.0,78.58333333333333,9.0,0.0,1007.04,0.0,2014-02-03
Stn XVIII (Pagsanjan),2,2014,8.2,0.0202,0.1542,0.15460000000000002,2.0,9.6,33.0,15281.0,13.0,1,3,650.0,25.33333333333333,22.0,78.58333333333333,9.0,0.0,1007.04,0.0,2014-02-03
Stn. I (Central West Bay),3,2014,8.219999999999999,0.042800000000000005,0.1658,0.08180000000000001,2.0,7.9,183.0,3016.0,17.0,1,3,650.0,27.666666666666668,20.625,66.95833333333333,9.791666666666666,0.0,1010.4083333333334,0.0,2014-03-03
Stn II (East Bay),3,2014,8.36,0.015600000000000003,0.040999999999999995,0.11879999999999999,2.0,8.9,185.0,9878.0,17.0,1,3,650.0,27.666666666666668,20.625,66.95833333333333,9.791666666666666,0.0,1010.4083333333334,0.0,2014-03-03
Stn. IV (Central Bay),3,2014,8.16,0.016,0.1526,0.11080000000000001,2.0,8.5,82.0,5613.0,17.0,1,3,650.0,27.666666666666668,20.625,66.95833333333333,9.791666666666666,0.0,1010.4083333333334,0.0,2014-03-03
Stn V (Northern West Bay),3,2014,7.92,0.0126,0.0792,0.08720000000000001,4.0,8.0,140.0,4744.0,17.0,1,3,650.0,27.666666666666668,20.625,66.95833333333333,9.791666666666666,0.0,1010.4083333333334,0.0,2014-03-03
Stn VIII (South Bay),3,2014,8.080000000000002,0.015200000000000002,0.1202,0.09040000000000001,3.0,8.5,383.0,5105.0,17.0,1,3,650.0,27.666666666666668,20.625,66.95833333333333,9.791666666666666,0.0,1010.4083333333334,0.0,2014-03-03
Stn XV (San Pedro),3,2014,8.28,0.014400000000000001,0.10480000000000003,0.11840000000000002,3.0,8.7,263.0,3663.0,17.0,1,3,650.0,27.666666666666668,20.625,66.95833333333333,9.791666666666666,0.0,1010.4083333333334,0.0,2014-03-03
Stn.XVI (Sta Rosa),3,2014,8.360000000000001,0.014400000000000001,0.1204,0.08420000000000001,2.0,8.9,246.0,4283.0,17.0,1,3,650.0,27.666666666666668,20.625,66.95833333333333,9.791666666666666,0.0,1010.4083333333334,0.0,2014-03-03
Stn XVII (Sanctuary),3,2014,8.1,0.0344,0.092,0.09480000000000001,2.0,8.4,76.0,4181.0,17.0,1,3,650.0,27.666666666666668,20.625,66.95833333333333,9.791666666666666,0.0,1010.4083333333334,0.0,2014-03-03
Stn XVIII (Pagsanjan),3,2014,8.16,0.023200000000000002,0.092,0.09240000000000001,2.0,8.5,35.0,22730.0,17.0,1,3,650.0,27.666666666666668,20.625,66.95833333333333,9.791666666666666,0.0,1010.4083333333334,0.0,2014-03-03
Stn. I (Central West Bay),4,2014,8.34,0.06040000000000001,0.1658,0.0872,2.0,7.7,337.0,1895.0,6.0,1,1,650.0,29.45833333333333,22.0,65.20833333333333,10.958333333333334,0.0,1007.4254166666666,0.0,2014-04-01
Stn II (East Bay),4,2014,8.16,0.0344,0.092,0.09480000000000001,2.0,8.5,134.0,2934.0,6.0,1,1,650.0,29.45833333333333,22.0,65.20833333333333,10.958333333333334,0.0,1007.4254166666666,0.0,2014-04-01
Stn. IV (Central Bay),4,2014,8.2,0.0234,0.1484,0.1492,2.0,9.7,101.0,2486.0,6.0,1,1,650.0,29.45833333333333,22.0,65.20833333333333,10.958333333333334,0.0,1007.4254166666666,0.0,2014-04-01
Stn V (Northern West Bay),4,2014,8.18,0.040600000000000004,0.14140000000000003,0.06160000000000001,2.0,8.3,63.0,3464.0,6.0,1,1,650.0,29.45833333333333,22.0,65.20833333333333,10.958333333333334,0.0,1007.4254166666666,0.0,2014-04-01
Stn VIII (South Bay),4,2014,8.28,0.0344,0.092,0.09480000000000001,2.0,8.7,323.0,1912.0,6.0,1,1,650.0,29.45833333333333,22.0,65.20833333333333,10.958333333333334,0.0,1007.4254166666666,0.0,2014-04-01
Stn XV (San Pedro),4,2014,8.3,0.012,0.0984,0.124,3.0,8.9,344.0,7029.0,6.0,1,1,650.0,29.45833333333333,22.0,65.20833333333333,10.958333333333334,0.0,1007.4254166666666,0.0,2014-04-01
Stn.XVI (Sta Rosa),4,2014,8.02,0.0186,0.1348,0.1368,3.0,9.1,112.0,30310.0,6.0,1,1,650.0,29.45833333333333,22.0,65.20833333333333,10.958333333333334,0.0,1007.4254166666666,0.0,2014-04-01
Stn XVII (Sanctuary),4,2014,8.44,0.006999999999999999,0.076,0.11740000000000002,4.0,9.0,128.0,32176.0,6.0,1,1,650.0,29.45833333333333,22.0,65.20833333333333,10.958333333333334,0.0,1007.4254166666666,0.0,2014-04-01
Stn XVIII (Pagsanjan),4,2014,7.94,0.0524,0.142,0.07160000000000001,2.0,8.0,31.0,33590.0,6.0,1,1,650.0,29.45833333333333,22.0,65.20833333333333,10.958333333333334,0.0,1007.4254166666666,0.0,2014-04-01
Stn. I (Central West Bay),5,2014,7.960000000000001,0.022600000000000002,0.1658,0.05499999999999999,3.0,7.6,233.0,47291.0,6.0,1,5,650.0,31.08333333333333,22.375,60.25,11.5,0.0,1008.7854166666668,0.0,2014-05-05
Stn II (East Bay),5,2014,8.04,0.027200000000000002,0.09200000000000001,0.08780000000000002,2.0,8.4,58.0,1110.0,6.0,1,5,650.0,31.08333333333333,22.375,60.25,11.5,0.0,1008.7854166666668,0.0,2014-05-05
Stn. IV (Central Bay),5,2014,8.4,0.009999999999999998,0.16860000000000003,0.0608,3.0,7.9,57.0,1850.0,6.0,1,5,650.0,31.08333333333333,22.375,60.25,11.5,0.0,1008.7854166666668,0.0,2014-05-05
Stn V (Northern West Bay),5,2014,8.1,0.0116,0.06000000000000001,0.09759999999999999,6.0,10.1,172.0,30476.0,6.0,1,5,650.0,31.08333333333333,22.375,60.25,11.5,0.0,1008.7854166666668,0.0,2014-05-05
Stn VIII (South Bay),5,2014,8.16,0.0344,0.092,0.09480000000000001,2.0,8.5,125.0,3688.0,6.0,1,5,650.0,31.08333333333333,22.375,60.25,11.5,0.0,1008.7854166666668,0.0,2014-05-05
Stn XV (San Pedro),5,2014,7.9799999999999995,0.014400000000000001,0.11940000000000002,0.11840000000000002,3.0,8.8,198.0,19350.0,6.0,1,5,650.0,31.08333333333333,22.375,60.25,11.5,0.0,1008.7854166666668,0.0,2014-05-05
Stn.XVI (Sta Rosa),5,2014,8.16,0.022399999999999996,0.1348,0.1558,3.0,9.7,84.0,29010.0,6.0,1,5,650.0,31.08333333333333,22.375,60.25,11.5,0.0,1008.7854166666668,0.0,2014-05-05
Stn XVII (Sanctuary),5,2014,7.9799999999999995,0.028200000000000003,0.127,0.0666,4.0,8.8,95.0,31685.0,6.0,1,5,650.0,31.08333333333333,22.375,60.25,11.5,0.0,1008.7854166666668,0.0,2014-05-05
Stn XVIII (Pagsanjan),5,2014,8.36,0.0126,0.11600000000000002,0.07120000000000001,2.0,8.4,24.0,20573.0,6.0,1,5,650.0,31.08333333333333,22.375,60.25,11.5,0.0,1008.7854166666668,0.0,2014-05-05
Stn. I (Central West Bay),6,2014,8.120000000000001,0.0186,0.1348,0.13680000000000003,4.0,9.8,314.0,43093.0,17.0,1,2,650.0,31.75,25.33333333333333,69.0,9.083333333333334,0.0,1004.6683333333334,0.0,2014-06-02
Stn II (East Bay),6,2014,8.04,0.0222,0.0766,0.1096,2.0,8.4,59.0,255108.0,17.0,1,2,650.0,31.75,25.33333333333333,69.0,9.083333333333334,0.0,1004.6683333333334,0.0,2014-06-02
Stn. IV (Central Bay),6,2014,8.4,0.017400000000000002,0.18680000000000002,0.12160000000000001,3.0,7.9,64.0,21246.0,17.0,1,2,650.0,31.75,25.33333333333333,69.0,9.083333333333334,0.0,1004.6683333333334,0.0,2014-06-02
Stn V (Northern West Bay),6,2014,8.66,0.0112,0.6358,0.126,8.0,12.7,107.0,5636.0,17.0,1,2,650.0,31.75,25.33333333333333,69.0,9.083333333333334,0.0,1004.6683333333334,0.0,2014-06-02
Stn VIII (South Bay),6,2014,8.260000000000002,0.020200000000000003,0.1204,0.09240000000000001,2.0,8.9,44.0,17281.0,17.0,1,2,650.0,31.75,25.33333333333333,69.0,9.083333333333334,0.0,1004.6683333333334,0.0,2014-06-02
Stn XV (San Pedro),6,2014,8.299999999999999,0.017,0.0858,0.1076,3.0,8.9,33.0,22298.0,17.0,1,2,650.0,31.75,25.33333333333333,69.0,9.083333333333334,0.0,1004.6683333333334,0.0,2014-06-02
Stn.XVI (Sta Rosa),6,2014,7.88,0.03200000000000001,0.11080000000000001,0.14220000000000002,3.0,9.3,33.0,31069.0,17.0,1,2,650.0,31.75,25.33333333333333,69.0,9.083333333333334,0.0,1004.6683333333334,0.0,2014-06-02
Stn XVII (Sanctuary),6,2014,7.9799999999999995,0.061399999999999996,0.11440000000000002,0.057199999999999994,4.0,8.8,36.0,35525.0,17.0,1,2,650.0,31.75,25.33333333333333,69.0,9.083333333333334,0.0,1004.6683333333334,0.0,2014-06-02
Stn XVIII (Pagsanjan),6,2014,7.94,0.007200000000000001,0.144,0.11239999999999999,4.0,8.1,22.0,110961.0,17.0,1,2,650.0,31.75,25.33333333333333,69.0,9.083333333333334,0.0,1004.6683333333334,0.0,2014-06-02
Stn. I (Central West Bay),7,2014,8.339602925809823,0.05701913265306123,0.16891266846361186,0.12382604938271605,2.530566801619433,8.449325539568346,172.99170984455958,1146.0,12.0,2,7,650.0,27.666666666666668,25.33333333333333,88.33333333333333,20.25,0.0,1001.7154166666668,0.0,2014-07-07
Stn II (East Bay),7,2014,8.339602925809823,0.05701913265306123,0.16891266846361186,0.12382604938271605,2.530566801619433,8.449325539568346,172.99170984455958,61590.0,12.0,2,7,650.0,27.666666666666668,25.33333333333333,88.33333333333333,20.25,0.0,1001.7154166666668,0.0,2014-07-07
Stn. IV (Central Bay),7,2014,8.339602925809823,0.05701913265306123,0.16891266846361186,0.12382604938271605,2.530566801619433,8.449325539568346,172.99170984455958,8654.0,12.0,2,7,650.0,27.666666666666668,25.33333333333333,88.33333333333333,20.25,0.0,1001.7154166666668,0.0,2014-07-07
Stn V (Northern West Bay),7,2014,8.339602925809823,0.05701913265306123,0.16891266846361186,0.12382604938271605,2.530566801619433,8.449325539568346,172.99170984455958,2594.0,12.0,2,7,650.0,27.666666666666668,25.33333333333333,88.33333333333333,20.25,0.0,1001.7154166666668,0.0,2014-07-07
Stn VIII (South Bay),7,2014,8.339602925809823,0.05701913265306123,0.16891266846361186,0.12382604938271605,2.530566801619433,8.449325539568346,172.99170984455958,15616.0,12.0,2,7,650.0,27.666666666666668,25.33333333333333,88.33333333333333,20.25,0.0,1001.7154166666668,0.0,2014-07-07
Stn XV (San Pedro),7,2014,8.339602925809823,0.05701913265306123,0.16891266846361186,0.12382604938271605,2.530566801619433,8.449325539568346,172.99170984455958,3500.0,12.0,2,7,650.0,27.666666666666668,25.33333333333333,88.33333333333333,20.25,0.0,1001.7154166666668,0.0,2014-07-07
Stn.XVI (Sta Rosa),7,2014,8.339602925809823,0.05701913265306123,0.16891266846361186,0.12382604938271605,2.530566801619433,8.449325539568346,172.99170984455958,33539.0,12.0,2,7,650.0,27.666666666666668,25.33333333333333,88.33333333333333,20.25,0.0,1001.7154166666668,0.0,2014-07-07
Stn XVII (Sanctuary),7,2014,8.339602925809823,0.05701913265306123,0.16891266846361186,0.12382604938271605,2.530566801619433,8.449325539568346,172.99170984455958,14503.0,12.0,2,7,650.0,27.666666666666668,25.33333333333333,88.33333333333333,20.25,0.0,1001.7154166666668,0.0,2014-07-07
Stn XVIII (Pagsanjan),7,2014,8.339602925809823,0.05701913265306123,0.16891266846361186,0.12382604938271605,2.530566801619433,8.449325539568346,172.99170984455958,41814.0,12.0,2,7,650.0,27.666666666666668,25.33333333333333,88.33333333333333,20.25,0.0,1001.7154166666668,0.0,2014-07-07
Stn. I (Central West Bay),8,2014,8.339602925809823,0.05701913265306123,0.16891266846361186,0.12382604938271605,2.530566801619433,8.449325539568346,172.99170984455958,2414.0,12.0,2,4,650.0,27.125,25.791666666666668,92.91666666666669,17.291666666666668,1.375,1004.2516666666668,0.0,2014-08-04
Stn II (East Bay),8,2014,8.339602925809823,0.05701913265306123,0.16891266846361186,0.12382604938271605,2.530566801619433,8.449325539568346,172.99170984455958,1919.0,12.0,2,4,650.0,27.125,25.791666666666668,92.91666666666669,17.291666666666668,1.375,1004.2516666666668,0.0,2014-08-04
Stn. IV (Central Bay),8,2014,8.339602925809823,0.05701913265306123,0.16891266846361186,0.12382604938271605,2.530566801619433,8.449325539568346,172.99170984455958,4335.0,12.0,2,4,650.0,27.125,25.791666666666668,92.91666666666669,17.291666666666668,1.375,1004.2516666666668,0.0,2014-08-04
Stn V (Northern West Bay),8,2014,8.339602925809823,0.05701913265306123,0.16891266846361186,0.12382604938271605,2.530566801619433,8.449325539568346,172.99170984455958,3336.0,12.0,2,4,650.0,27.125,25.791666666666668,92.91666666666669,17.291666666666668,1.375,1004.2516666666668,0.0,2014-08-04
Stn VIII (South Bay),8,2014,8.339602925809823,0.05701913265306123,0.16891266846361186,0.12382604938271605,2.530566801619433,8.449325539568346,172.99170984455958,1673.0,12.0,2,4,650.0,27.125,25.791666666666668,92.91666666666669,17.291666666666668,1.375,1004.2516666666668,0.0,2014-08-04
Stn XV (San Pedro),8,2014,8.339602925809823,0.05701913265306123,0.16891266846361186,0.12382604938271605,2.530566801619433,8.449325539568346,172.99170984455958,1518.0,12.0,2,4,650.0,27.125,25.791666666666668,92.91666666666669,17.291666666666668,1.375,1004.2516666666668,0.0,2014-08-04
Stn.XVI (Sta Rosa),8,2014,8.339602925809823,0.05701913265306123,0.16891266846361186,0.12382604938271605,2.530566801619433,8.449325539568346,172.99170984455958,2319.0,12.0,2,4,650.0,27.125,25.791666666666668,92.91666666666669,17.291666666666668,1.375,1004.2516666666668,0.0,2014-08-04
Stn XVII (Sanctuary),8,2014,8.339602925809823,0.05701913265306123,0.16891266846361186,0.12382604938271605,2.530566801619433,8.449325539568346,172.99170984455958,34114.0,12.0,2,4,650.0,27.125,25.791666666666668,92.91666666666669,17.291666666666668,1.375,1004.2516666666668,0.0,2014-08-04
Stn XVIII (Pagsanjan),8,2014,8.339602925809823,0.05701913265306123,0.16891266846361186,0.12382604938271605,2.530566801619433,8.449325539568346,172.99170984455958,,12.0,2,4,650.0,27.125,25.791666666666668,92.91666666666669,17.291666666666668,1.375,1004.2516666666668,0.0,2014-08-04
Stn. I (Central West Bay),10,2014,8.1,0.0186,0.1456,0.091,3.8,10.8,179.6,60151.0,17.0,2,8,650.0,27.33333333333333,25.541666666666668,90.33333333333331,4.083333333333333,0.0,1003.7516666666668,0.0,2014-10-08
Stn II (East Bay),10,2014,7.1,0.020999999999999998,0.525,0.0968,2.6,5.9,473.6,7217.0,17.0,2,8,650.0,27.33333333333333,25.541666666666668,90.33333333333331,4.083333333333333,0.0,1003.7516666666668,0.0,2014-10-08
Stn. IV (Central Bay),10,2014,7.7,0.0506,0.137,0.08659999999999998,1.56,8.3,142.6,54045.0,17.0,2,8,650.0,27.33333333333333,25.541666666666668,90.33333333333331,4.083333333333333,0.0,1003.7516666666668,0.0,2014-10-08
Stn V (Northern West Bay),10,2014,7.8,0.07599999999999998,0.5338,0.1402,2.6,9.1,189.0,80025.0,17.0,2,8,650.0,27.33333333333333,25.541666666666668,90.33333333333331,4.083333333333333,0.0,1003.7516666666668,0.0,2014-10-08
Stn VIII (South Bay),10,2014,7.4,0.068,0.22400000000000003,0.054000000000000006,2.2,8.0,291.8,25134.0,17.0,2,8,650.0,27.33333333333333,25.541666666666668,90.33333333333331,4.083333333333333,0.0,1003.7516666666668,0.0,2014-10-08
Stn XV (San Pedro),10,2014,7.2,0.08940000000000001,0.2618,0.1338,1.8,7.2,94.8,983.0,17.0,2,8,650.0,27.33333333333333,25.541666666666668,90.33333333333331,4.083333333333333,0.0,1003.7516666666668,0.0,2014-10-08
Stn.XVI (Sta Rosa),10,2014,7.7,0.10200000000000001,0.0978,0.10599999999999998,2.4,8.1,138.0,41604.0,17.0,2,8,650.0,27.33333333333333,25.541666666666668,90.33333333333331,4.083333333333333,0.0,1003.7516666666668,0.0,2014-10-08
Stn XVII (Sanctuary),10,2014,7.7,0.06380000000000001,0.3882,0.11700000000000002,1.8,7.7,233.4,24132.0,17.0,2,8,650.0,27.33333333333333,25.541666666666668,90.33333333333331,4.083333333333333,0.0,1003.7516666666668,0.0,2014-10-08
Stn XVIII (Pagsanjan),10,2014,7.3,0.034,0.288,0.0972,2.6,7.4,157.4,12763.0,17.0,2,8,650.0,27.33333333333333,25.541666666666668,90.33333333333331,4.083333333333333,0.0,1003.7516666666668,0.0,2014-10-08
Stn. I (Central West Bay),11,2014,7.5,0.051000000000000004,0.3914000000000001,0.1008,2.6,7.4,116.8,44376.0,6.0,2,4,650.0,26.041666666666668,23.291666666666668,81.375,9.791666666666666,0.0,1010.2416666666668,0.0,2014-11-04
Stn II (East Bay),11,2014,8.2,0.0212,0.17600000000000002,0.0936,2.6,8.1,70.12,14930.0,6.0,2,4,650.0,26.041666666666668,23.291666666666668,81.375,9.791666666666666,0.0,1010.2416666666668,0.0,2014-11-04
Stn. IV (Central Bay),11,2014,8.5,0.057800000000000004,0.1068,0.11379999999999998,2.0,7.5,400.4,65717.0,6.0,2,4,650.0,26.041666666666668,23.291666666666668,81.375,9.791666666666666,0.0,1010.2416666666668,0.0,2014-11-04
Stn V (Northern West Bay),11,2014,8.6,0.0386,0.1,0.1538,1.8,8.1,77.08,1430.0,6.0,2,4,650.0,26.041666666666668,23.291666666666668,81.375,9.791666666666666,0.0,1010.2416666666668,0.0,2014-11-04
Stn VIII (South Bay),11,2014,8.3,0.0336,0.018000000000000002,0.0616,2.2,9.5,211.2,28846.0,6.0,2,4,650.0,26.041666666666668,23.291666666666668,81.375,9.791666666666666,0.0,1010.2416666666668,0.0,2014-11-04
Stn XV (San Pedro),11,2014,7.9,0.022600000000000002,0.13520000000000001,0.11720000000000001,2.6,7.0,66.6,23808.0,6.0,2,4,650.0,26.041666666666668,23.291666666666668,81.375,9.791666666666666,0.0,1010.2416666666668,0.0,2014-11-04
Stn.XVI (Sta Rosa),11,2014,7.9,0.1334,0.2814,0.219,2.2,7.6,472.4,61581.0,6.0,2,4,650.0,26.041666666666668,23.291666666666668,81.375,9.791666666666666,0.0,1010.2416666666668,0.0,2014-11-04
Stn XVII (Sanctuary),11,2014,7.9,0.3632,0.45640000000000003,0.21200000000000002,2.2,7.5,472.0,55616.0,6.0,2,4,650.0,26.041666666666668,23.291666666666668,81.375,9.791666666666666,0.0,1010.2416666666668,0.0,2014-11-04
Stn XVIII (Pagsanjan),11,2014,7.6,0.018000000000000002,0.16,0.0624,1.8,8.45,105.0,3593.0,6.0,2,4,650.0,26.041666666666668,23.291666666666668,81.375,9.791666666666666,0.0,1010.2416666666668,0.0,2014-11-04
Stn. I (Central West Bay),12,2014,7.8,0.05,0.184,0.2448,2.4,5.8,805.2,957.0,6.0,2,1,650.0,27.58333333333333,24.416666666666668,83.75,8.708333333333334,0.0,1007.6216666666668,0.0,2014-12-01
Stn II (East Bay),12,2014,7.7,0.011000000000000001,0.354,0.13999999999999999,2.6,6.4,112.8,13995.0,6.0,2,1,650.0,27.58333333333333,24.416666666666668,83.75,8.708333333333334,0.0,1007.6216666666668,0.0,2014-12-01
Stn. IV (Central Bay),12,2014,7.6,0.036199999999999996,0.1714,0.1452,2.2,7.6,316.2,5720.0,6.0,2,1,650.0,27.58333333333333,24.416666666666668,83.75,8.708333333333334,0.0,1007.6216666666668,0.0,2014-12-01
Stn V (Northern West Bay),12,2014,8.0,0.23479999999999998,0.20404,0.3408,2.8,5.5,214.2,2591.0,6.0,2,1,650.0,27.58333333333333,24.416666666666668,83.75,8.708333333333334,0.0,1007.6216666666668,0.0,2014-12-01
Stn VIII (South Bay),12,2014,7.6,0.053000000000000005,0.5250000000000001,0.21680000000000002,3.0,5.4,443.6,2676.0,6.0,2,1,650.0,27.58333333333333,24.416666666666668,83.75,8.708333333333334,0.0,1007.6216666666668,0.0,2014-12-01
Stn XV (San Pedro),12,2014,7.9,0.036,0.051000000000000004,0.14320000000000002,1.6,6.5,165.2,700.0,6.0,2,1,650.0,27.58333333333333,24.416666666666668,83.75,8.708333333333334,0.0,1007.6216666666668,0.0,2014-12-01
Stn.XVI (Sta Rosa),12,2014,7.5,0.0298,0.0814,0.1382,2.4,9.5,75.0,40529.0,6.0,2,1,650.0,27.58333333333333,24.416666666666668,83.75,8.708333333333334,0.0,1007.6216666666668,0.0,2014-12-01
Stn XVII (Sanctuary),12,2014,8.1,0.0908,0.2278,0.1622,3.4,5.9,292.26,25076.0,6.0,2,1,650.0,27.58333333333333,24.416666666666668,83.75,8.708333333333334,0.0,1007.6216666666668,0.0,2014-12-01
Stn XVIII (Pagsanjan),12,2014,7.8,0.0412,0.11660000000000001,0.16599999999999998,2.6,7.4,151.0,4794.0,6.0,2,1,650.0,27.58333333333333,24.416666666666668,83.75,8.708333333333334,0.0,1007.6216666666668,0.0,2014-12-01
Stn. I (Central West Bay),1,2015,8.5,0.05500000000000001,0.0712,0.17,2.8,8.6,73.8,3766.0,6.0,3,7,650.0,25.791666666666668,21.125,76.0,8.458333333333334,0.0,1010.2000000000002,0.0,2015-01-07
Stn II (East Bay),1,2015,8.3,0.03219999999999999,0.1402,0.17359999999999998,2.2,7.9,46.4,2246.0,6.0,3,7,650.0,25.791666666666668,21.125,76.0,8.458333333333334,0.0,1010.2000000000002,0.0,2015-01-07
Stn. IV (Central Bay),1,2015,8.4,0.03780000000000001,0.6748000000000001,0.09359999999999999,2.0,8.9,329.2,14941.0,6.0,3,7,650.0,25.791666666666668,21.125,76.0,8.458333333333334,0.0,1010.2000000000002,0.0,2015-01-07
Stn V (Northern West Bay),1,2015,8.5,0.037,0.7001999999999999,0.1012,2.2,8.9,91.6,2706.0,6.0,3,7,650.0,25.791666666666668,21.125,76.0,8.458333333333334,0.0,1010.2000000000002,0.0,2015-01-07
Stn VIII (South Bay),1,2015,8.3,0.0368,0.265,0.15139999999999998,2.1,8.0,341.6,2806.0,6.0,3,7,650.0,25.791666666666668,21.125,76.0,8.458333333333334,0.0,1010.2000000000002,0.0,2015-01-07
Stn XV (San Pedro),1,2015,8.6,0.2298,0.2232,0.14539999999999997,3.0,9.4,340.8,1426.0,6.0,3,7,650.0,25.791666666666668,21.125,76.0,8.458333333333334,0.0,1010.2000000000002,0.0,2015-01-07
Stn.XVI (Sta Rosa),1,2015,8.5,0.0186,0.5784,0.16119999999999998,3.4,9.6,188.6,41364.0,6.0,3,7,650.0,25.791666666666668,21.125,76.0,8.458333333333334,0.0,1010.2000000000002,0.0,2015-01-07
Stn XVII (Sanctuary),1,2015,8.5,0.021,0.0446,0.096,2.4,8.7,154.44,48252.0,6.0,3,7,650.0,25.791666666666668,21.125,76.0,8.458333333333334,0.0,1010.2000000000002,0.0,2015-01-07
